"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Playon ","Pisco, Paracas, Salinas de Otuma","Peru","","","Long, sandy beach. Lots of space. Rarely anyone around, only at weekends a few riders. Be aware that it is a nature reserve.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>23}, {:month=>3, :stat=>22}, {:month=>4, :stat=>23}, {:month=>5, :stat=>13}, {:month=>6, :stat=>12}, {:month=>7, :stat=>14}, {:month=>8, :stat=>16}, {:month=>9, :stat=>20}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>23}]"
"true","Zarate ","Paracas","Peru","","","The beach has plenty of launching space, and it is covered by pebbles. There can be some sea urchins inside. It is a natural reserve beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>23}, {:month=>3, :stat=>22}, {:month=>4, :stat=>23}, {:month=>5, :stat=>13}, {:month=>6, :stat=>12}, {:month=>7, :stat=>14}, {:month=>8, :stat=>16}, {:month=>9, :stat=>20}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>23}]"
"true","San Andres ","Paracas, Pisco, San Andres","Peru","","","There is a perfect beach to take off with enough space for safety in the close north of the fishing terminal with a sandy beach. There are some round small rocks around on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>23}, {:month=>3, :stat=>22}, {:month=>4, :stat=>23}, {:month=>5, :stat=>13}, {:month=>6, :stat=>12}, {:month=>7, :stat=>14}, {:month=>8, :stat=>16}, {:month=>9, :stat=>20}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>23}]"
"true","Mendieta ","Pisco, Paracas, Salinas de Otuma","Peru","","","Long, sandy beach. Lots and lots of space. Beach forms a small bay.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>23}, {:month=>3, :stat=>22}, {:month=>4, :stat=>23}, {:month=>5, :stat=>13}, {:month=>6, :stat=>12}, {:month=>7, :stat=>14}, {:month=>8, :stat=>16}, {:month=>9, :stat=>20}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>23}]"
"true","Laguna Grande ","Pisco, Paracas","Peru","","","Big beach with lots of space and access to the ocean or lagoon.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=pe1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>23}, {:month=>3, :stat=>22}, {:month=>4, :stat=>23}, {:month=>5, :stat=>13}, {:month=>6, :stat=>12}, {:month=>7, :stat=>14}, {:month=>8, :stat=>16}, {:month=>9, :stat=>20}, {:month=>10, :stat=>19}, {:month=>11, :stat=>21}, {:month=>12, :stat=>23}]"
"true","Malvin ","Montevideo","Uruguay","","","The beach looks nice, fine sand, not too wide, at the left of the beach there are rocks.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=uy1","[{:month=>1, :stat=>41}, {:month=>2, :stat=>36}, {:month=>3, :stat=>31}, {:month=>4, :stat=>29}, {:month=>5, :stat=>24}, {:month=>6, :stat=>28}, {:month=>7, :stat=>31}, {:month=>8, :stat=>33}, {:month=>9, :stat=>46}, {:month=>10, :stat=>38}, {:month=>11, :stat=>40}, {:month=>12, :stat=>39}]"
"true","Laguna Garzon ","Punta del Este","Uruguay","","","The beach is a paradise, uncrowded, very wide, very long. The sand is very nice.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=uy2","[{:month=>1, :stat=>46}, {:month=>2, :stat=>41}, {:month=>3, :stat=>37}, {:month=>4, :stat=>36}, {:month=>5, :stat=>30}, {:month=>6, :stat=>34}, {:month=>7, :stat=>35}, {:month=>8, :stat=>39}, {:month=>9, :stat=>48}, {:month=>10, :stat=>45}, {:month=>11, :stat=>44}, {:month=>12, :stat=>43}]"
"true","El Coche ","San Pedro de Coche","Venezuela","10.8108","","Nice white and soft sandy beach with plenty of space, no rocks, few shells, plenty of space to launch and land kites. About 2km long beach. Since it is a bay you still can go a bit downwind and won't need rescue. The best zone of the beach is the Northern zone, because there aren't swimmers or boats. But you can kitesurf in the whole beach as long as you are careful with the rest of the people.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve1","[{:month=>1, :stat=>45}, {:month=>2, :stat=>67}, {:month=>3, :stat=>67}, {:month=>4, :stat=>74}, {:month=>5, :stat=>67}, {:month=>6, :stat=>65}, {:month=>7, :stat=>52}, {:month=>8, :stat=>38}, {:month=>9, :stat=>36}, {:month=>10, :stat=>46}, {:month=>11, :stat=>42}, {:month=>12, :stat=>45}]"
"true","Isla Margarita ","El Yaque","Venezuela","10.8971","","The beach is awesome full of palm trees. Nice white soft sand. There are special area for launch and land kites, which is very tiny. Many beach bars, restaurants and hotels. Limited space on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve1","[{:month=>1, :stat=>45}, {:month=>2, :stat=>67}, {:month=>3, :stat=>67}, {:month=>4, :stat=>74}, {:month=>5, :stat=>67}, {:month=>6, :stat=>65}, {:month=>7, :stat=>52}, {:month=>8, :stat=>38}, {:month=>9, :stat=>36}, {:month=>10, :stat=>46}, {:month=>11, :stat=>42}, {:month=>12, :stat=>45}]"
"false","Los Roques ","Gran Roque","Venezuela","11.8426","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve15","[{:month=>1, :stat=>0}]"
"true","Adicora ","Coro","Venezuela","11.9422","","Sandy Beach (a little bit dirty), no rocks, no shells, lots of space for safe launch and landing. Some branches in the beach and in the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve2","[{:month=>1, :stat=>81}, {:month=>2, :stat=>85}, {:month=>3, :stat=>87}, {:month=>4, :stat=>85}, {:month=>5, :stat=>84}, {:month=>6, :stat=>91}, {:month=>7, :stat=>88}, {:month=>8, :stat=>78}, {:month=>9, :stat=>67}, {:month=>10, :stat=>56}, {:month=>11, :stat=>59}, {:month=>12, :stat=>70}]"
"true","El Coche ","San Pedro de Coche, La Uva","Venezuela","10.7813","","Sandy beach with some small plants. A bit narrow with cliffs in the background. Enough space to launch safely.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve1","[{:month=>1, :stat=>45}, {:month=>2, :stat=>67}, {:month=>3, :stat=>67}, {:month=>4, :stat=>74}, {:month=>5, :stat=>67}, {:month=>6, :stat=>65}, {:month=>7, :stat=>52}, {:month=>8, :stat=>38}, {:month=>9, :stat=>36}, {:month=>10, :stat=>46}, {:month=>11, :stat=>42}, {:month=>12, :stat=>45}]"
"true","Isla Margarita ","El Yaque","Venezuela","10.895","","Sandy beach with lots of space for launching kites.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve1","[{:month=>1, :stat=>45}, {:month=>2, :stat=>67}, {:month=>3, :stat=>67}, {:month=>4, :stat=>74}, {:month=>5, :stat=>67}, {:month=>6, :stat=>65}, {:month=>7, :stat=>52}, {:month=>8, :stat=>38}, {:month=>9, :stat=>36}, {:month=>10, :stat=>46}, {:month=>11, :stat=>42}, {:month=>12, :stat=>45}]"
"false","Los Roques ","Dos Mosquises, Los Roques","Venezuela","11.7953","","Small sand beach, with grassy areas.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve15","[{:month=>1, :stat=>0}]"
"true","El Coche ","San Pedro de Coche","Venezuela","10.8039","","Big wide open beach, white sand. Half circle bay to the left.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve1","[{:month=>1, :stat=>45}, {:month=>2, :stat=>67}, {:month=>3, :stat=>67}, {:month=>4, :stat=>74}, {:month=>5, :stat=>67}, {:month=>6, :stat=>65}, {:month=>7, :stat=>52}, {:month=>8, :stat=>38}, {:month=>9, :stat=>36}, {:month=>10, :stat=>46}, {:month=>11, :stat=>42}, {:month=>12, :stat=>45}]"
"false","Los Roques ","Archipielago Los Roques","Venezuela","11.9268","","Only soft white sand, big enough to launch safely.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve15","[{:month=>1, :stat=>0}]"
"true","Cayo Varadero ","Chichiriviche","Venezuela","10.9044","","Soft white sand, enough room to launch. The best place is at the right just in front of the flat water. The beach has a half U shape what makes it perfect for beginners, it also has sideshore wind that will take you to the shore in case of an emergency.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ve8","[{:month=>1, :stat=>16}, {:month=>2, :stat=>21}, {:month=>3, :stat=>20}, {:month=>4, :stat=>18}, {:month=>5, :stat=>21}, {:month=>6, :stat=>23}, {:month=>7, :stat=>13}, {:month=>8, :stat=>12}, {:month=>9, :stat=>6}, {:month=>10, :stat=>8}, {:month=>11, :stat=>5}, {:month=>12, :stat=>9}]"
