"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Upolu ","Tafatafa","Samoa","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Savaii ","Tuasivi","Samoa","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Upolu ","Salani","Samoa","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Upolu ","Lepa","Samoa","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Upolu ","Saanapu","Samoa","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Upolu ","Manioa","Samoa","","","Small beach next to the Coconuts hotel.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Upolu ","Luatuanuu","Samoa","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=ws1","[{:month=>1, :stat=>24}, {:month=>2, :stat=>19}, {:month=>3, :stat=>15}, {:month=>4, :stat=>16}, {:month=>5, :stat=>14}, {:month=>6, :stat=>17}, {:month=>7, :stat=>19}, {:month=>8, :stat=>21}, {:month=>9, :stat=>24}, {:month=>10, :stat=>20}, {:month=>11, :stat=>19}, {:month=>12, :stat=>21}]"
"true","Uoleva Island ","Pangai","Tonga","","","Sandy beach around the island, which is about 4 km long and 1 km wide. Launching and landing kites are no problem.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=to1","[{:month=>1, :stat=>21}, {:month=>2, :stat=>21}, {:month=>3, :stat=>14}, {:month=>4, :stat=>14}, {:month=>5, :stat=>21}, {:month=>6, :stat=>22}, {:month=>7, :stat=>16}, {:month=>8, :stat=>24}, {:month=>9, :stat=>27}, {:month=>10, :stat=>20}, {:month=>11, :stat=>22}, {:month=>12, :stat=>23}]"
"true","Mounu Island ","Neiafu","Tonga","","","Small beach with white sands. Trees close by. Some parts of the beach with a bit of reef.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=to1","[{:month=>1, :stat=>21}, {:month=>2, :stat=>21}, {:month=>3, :stat=>14}, {:month=>4, :stat=>14}, {:month=>5, :stat=>21}, {:month=>6, :stat=>22}, {:month=>7, :stat=>16}, {:month=>8, :stat=>24}, {:month=>9, :stat=>27}, {:month=>10, :stat=>20}, {:month=>11, :stat=>22}, {:month=>12, :stat=>23}]"
"true","Foa ","Lotofoa","Tonga","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=to1","[{:month=>1, :stat=>21}, {:month=>2, :stat=>21}, {:month=>3, :stat=>14}, {:month=>4, :stat=>14}, {:month=>5, :stat=>21}, {:month=>6, :stat=>22}, {:month=>7, :stat=>16}, {:month=>8, :stat=>24}, {:month=>9, :stat=>27}, {:month=>10, :stat=>20}, {:month=>11, :stat=>22}, {:month=>12, :stat=>23}]"
"true","Lifuka Island ","Pangai","Tonga","","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=to1","[{:month=>1, :stat=>21}, {:month=>2, :stat=>21}, {:month=>3, :stat=>14}, {:month=>4, :stat=>14}, {:month=>5, :stat=>21}, {:month=>6, :stat=>22}, {:month=>7, :stat=>16}, {:month=>8, :stat=>24}, {:month=>9, :stat=>27}, {:month=>10, :stat=>20}, {:month=>11, :stat=>22}, {:month=>12, :stat=>23}]"
"true","Atata Island ","Nuku\'alofa, Atata Village","Tonga","","","With high tide there is no beach to land the kite. Arrive on the beach and release or ask someone, who has to enter in the water, to land your kite.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=to2","[{:month=>1, :stat=>15}, {:month=>2, :stat=>20}, {:month=>3, :stat=>15}, {:month=>4, :stat=>11}, {:month=>5, :stat=>19}, {:month=>6, :stat=>13}, {:month=>7, :stat=>14}, {:month=>8, :stat=>15}, {:month=>9, :stat=>17}, {:month=>10, :stat=>16}, {:month=>11, :stat=>15}, {:month=>12, :stat=>17}]"
"true","Efate Island ","Takara","Vanuatu","","168.4525","Nice white sand, but with a fair bit of corals and pebbles. The beach is pretty narrow, but with an ok grass-area just inside of it is helping a lot. The grass is good for helping launch and land kites, as well as for rigging. You still need to be careful when going in or out.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Kakula Island ","Fatmalapa","Vanuatu","","168.4024","This is a private island so the only place to go is at the very end by the sand spit. The beach is sand, with some lovely shells. Here is plenty of room to launch.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Port Vila","Vanuatu","","168.2919","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Eratap","Vanuatu","","168.3952","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Tanna ","Lenakel","Vanuatu","","169.5062","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Mele Maat","Vanuatu","","168.1814","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Port Vila","Vanuatu","","168.2842","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Epao","Vanuatu","","168.5038","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Enam","Vanuatu","","168.5294","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
"true","Efate ","Eratap","Vanuatu","","168.3509","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=vu1","[{:month=>1, :stat=>13}, {:month=>2, :stat=>14}, {:month=>3, :stat=>14}, {:month=>4, :stat=>9}, {:month=>5, :stat=>15}, {:month=>6, :stat=>16}, {:month=>7, :stat=>16}, {:month=>8, :stat=>15}, {:month=>9, :stat=>19}, {:month=>10, :stat=>28}, {:month=>11, :stat=>27}, {:month=>12, :stat=>12}]"
